# As of 20260313 this has all the ASDM uids that used to be included
# in old files: asdm_sizes_cv_misc.txt,
#               asdm_sizes_plwg_Calonly_r42517_c5.6.18.txt
#               asdm_sizes_plwg_img_5.6.1_201909.txt
#               du_rawdata_asdms_all.txt (up to 202603)
1938161,uid___A002_Xc7bfc7_X683
5734827,uid___A002_Xc2ae09_X27f
1757264,uid___A002_Xd66bb8_Xdc10
1566176,uid___A002_Xdbfb3c_Xf4
1341424,uid___A002_Xd6cd80_X36d1
1536575,uid___A002_Xc5148b_Xd7c
1386141,uid___A002_Xdc0d09_X240f
1529047,uid___A002_Xd77a17_X4621
1478458,uid___A002_X113d9b7_X9e34
4717511,uid___A002_Xbe7502_X6f90
1470116,uid___A002_X11289b1_X2af5
1842507,uid___A002_Xcd1950_X37b8
1308822,uid___A002_X112d954_X8473
3166708,uid___A002_Xe5ed76_X74de
1176887,uid___A002_Xb638bc_X1
104869155,uid___A002_Xd60a42_X1a41
152671461,uid___A002_Xf0b969_X8504
2407197,uid___A002_Xedbc85_X9aa0
1268528,uid___A002_X112d954_X1037d
1532502,uid___A002_Xd6cd80_Xba94
3567029,uid___A002_Xe407cf_X7300
13907272,uid___A002_Xca795f_Xb3ab
1130245,uid___A002_Xb08ef9_X5194
858614,uid___A002_Xc845c0_X8166
1457407,uid___A002_X11289b1_X321f
1680048,uid___A002_Xc694dd_Xfd
1470116,uid___A002_X112077c_X3df72
3568225,uid___A002_Xc47005_Xba3
1478478,uid___A002_X113fa1a_X6c5
1760623,uid___A002_Xd74c3f_X32b8
1050958,uid___A002_Xc4f3ae_X4983
1591343,uid___A002_Xd704f8_X19726
2100132,uid___A002_Xca525b_X14d6
2284823,uid___A002_Xc805c1_X4c7d
1496292,uid___A002_Xbb0685_X4e96
48136651,uid___A002_Xb80c59_X4480
57549747,uid___A002_Xc3412f_X31e1
1574918,uid___A002_Xdbe750_X925
1563281,uid___A002_Xd704f8_X22966
2322974,uid___A002_Xc6d2f9_X286d
9348024,uid___A002_Xb020f7_X9e2
2654778,uid___A002_Xda1250_Xaf1d
1938163,uid___A002_Xc7bfc7_Xa41
109015988,uid___A002_Xccde5b_X4786
12674524,uid___A002_Xd3e89f_X8c97
152571438,uid___A002_Xf096a9_X1086
2695753,uid___A002_Xe64b7b_X13939
69994687,uid___A002_Xd18751_X18c
1529283,uid___A002_Xd77a17_X3cd4
51482019,uid___A002_Xaea19c_X2db0
7301250,uid___A002_Xbc7c73_X1aa7
61789723,uid___A002_Xac0269_X756
1757128,uid___A002_Xd704f8_X2b5ad
37953384,uid___A002_Xe2eefc_X8a86
1587977,uid___A002_Xdbc154_Xabda
1757265,uid___A002_Xd704f8_Xe62d
1558497,uid___A002_Xd99ff3_X41d2
9952495,uid___A002_X652932_X264f
10751376,uid___A002_Xcad526_X4b6e
1320550,uid___A002_X1135fce_X1dd6
1842506,uid___A002_Xcd1950_X2c27
5936031,uid___A002_Xa2ce2e_X7bd
2170716,uid___A002_Xd0adbe_Xaea
1548160,uid___A002_Xe37224_Xa15c
1335867,uid___A002_Xd69abb_X10e12
3113373,uid___A002_Xe50c9e_X12f25
44272664,uid___A002_Xafb2c8_Xaeb
2786131,uid___A002_Xe45e29_X6666
2230031,uid___A002_Xc805c1_X16b3
4459681,uid___A002_Xbfb22d_X751e
173416247,uid___A002_Xc05f54_X142a
7557236,uid___A002_Xbc7c73_X20fa
317342,uid___A002_Xae4720_X5b5e
12902575,uid___A002_Xca6c94_X4de2
1536572,uid___A002_Xc5148b_X411
19523831,uid___A002_Xf002b5_X3094
1588036,uid___A002_Xdbc154_X3005
1457407,uid___A002_X112077c_X35fae
2040952,uid___A002_Xc6c0d5_X763a
118480847,uid___A002_Xdf77db_X4f91
170527419,uid___A002_X10a341d_X63dc
2853266,uid___A002_Xd9d7c7_Xc394
1258180,uid___A002_X112077c_X26544
14759227,uid___A002_X656663_X12f2
2343452,uid___A002_Xe6e524_X2419
1308822,uid___A002_X1130247_X15d1b
8172001,uid___A002_Xbc74ea_X2430
1397714,uid___A002_Xc4b006_X3163
1789411,uid___A002_Xd704f8_X5717
726483,uid___A002_X9dcf39_X3085
1308822,uid___A002_X1133ab8_X674
1312406,uid___A002_X1133ab8_X6cc9
1398180,uid___A002_Xc4f3ae_X696
1563360,uid___A002_Xdc21b9_X2046
3112683,uid___A002_Xe3a5fd_Xa5a3
1256579,uid___A002_Xd3e89f_Xbb4e
124266733,uid___A002_Xe02ab0_X144
839804,uid___A002_Xe20b32_X4e4a
1077291,uid___A002_Xc3412f_X2a7d
14844949,uid___A002_X12a805f_X6e6f
1842526,uid___A002_Xcd1950_X202a
1470116,uid___A002_X1119e64_X2072b
1463768,uid___A002_X11405ef_Xacbb
14490131,uid___A002_Xe1d2cb_X12782
912790,uid___A002_Xd6cd80_Xd240
1944022,uid___A002_Xc7a409_X586e
1949346,uid___A002_Xc6fa08_X13b1
22787370,uid___A002_Xb8e115_X4917
1470116,uid___A002_X1130247_Xeb51
1476388,uid___A002_X1137b43_X5a19
1258164,uid___A002_X112077c_X25317
3060150,uid___A002_Xcbc47c_Xec3e
2289288,uid___A002_Xc6d2f9_Xd5d
683546,uid___A002_Xee81eb_X23b3
1013316,uid___A002_Xdc21b9_Xa192
7300777,uid___A002_Xbc74ea_X1af4
2708236,uid___A002_Xcc8b19_X3283
1532425,uid___A002_Xd68367_Xdbcb
852266,uid___A002_Xca6c94_X5376
2092110,uid___A002_Xf0fd41_X13dfb
22320616,uid___A002_Xba6edb_X7779
671132,uid___A002_Xcd8029_X8a4f
64665521,uid___A002_Xfa0be4_X765e
23352168,uid___A002_Xe407cf_X15962
3088739,uid___A002_Xcd3dcc_X2bd1
1834409,uid___A002_Xb9dfa4_X4724
15013826,uid___A002_Xb10f33_X1fd7
2696143,uid___A002_Xed17e1_X17d4
1826929,uid___A002_Xcd2acd_X4e6f
4324235,uid___A002_Xbb0685_X6f40
1308822,uid___A002_X1135fce_Xf79
1324837,uid___A002_Xd6cd80_X28ec
3573163,uid___A002_Xcd97a1_X44db
14195347,uid___A002_Xc89480_X1a40
7121319,uid___A002_Xd69abb_X8329
2325868,uid___A002_Xc6d2f9_X22c7
1942023,uid___A002_Xc7cf4e_X6dd6
19253004,uid___A002_Xc499a7_X18e0
3168670,uid___A002_Xe5ce70_X4feb
2284822,uid___A002_Xc81f73_Xf8b
3568225,uid___A002_Xc47005_Xe7
1525100,uid___A002_Xe5ed76_X1a16d
1563458,uid___A002_Xdc21b9_X1b7
1757127,uid___A002_Xd74c3f_Xc383
1542414,uid___A002_Xcfc232_X2eda
11576686,uid___A002_X65007d_Xbc0
1532425,uid___A002_Xd68367_Xd299
2852419,uid___A002_Xd9668b_X2006
2696108,uid___A002_Xe5aacf_Xbe75
